419116887469981708,데큐플,9999,0,999999999,999999999,0
276574658789244928,엠씨휴직맨,1,0,0,0,0
470152608225689602,호박고구마,1,0,0,0,0
612290725886820366,먹다피,1,0,0,0,0
495820475579105281,돌대가리,1,0,0,0,0
609592230986121228,아리장애영자,1,0,0,0,0
356716238056980482,카리스,1,0,0,0,0
540014609910726676,소심한마술사,1,0,0,0,0
555249779047923712,클라운,1,0,0,0,0
658912216208375853,누클리우스,1,0,0,0,0
735737363942342708,까마귀,1,0,0,0,0
